,open,high,low,close,volume,Year,Month,Weekday,Day,rsi,sma_50,sma_200,macd,volatility
2013-10-06,121.94,122.29,121.11,121.2,2942.0,2013,10,6,6,49.49040774343465,120.17640000000002,108.92035,-0.21844002159238585,1.1800000000000068
2013-10-07,121.25,122.49,121.13,122.49,3926.0,2013,10,0,7,50.865837881739,120.632,109.2118,-0.12675096916724726,1.3599999999999994
2013-10-08,122.49,124.49,120.11,123.5,11885.0,2013,10,1,8,51.96866063483659,121.116,109.46815000000001,0.0270994390765793,4.3799999999999955
2013-10-09,123.5,125.17,122.17,124.13,13183.0,2013,10,2,9,52.68209096298621,121.5416,109.7393,0.19758509295336069,3.0
2013-10-10,124.5,127.99,122.3,125.9,18933.0,2013,10,3,10,54.7171545309804,121.9622,110.0493,0.47010137342145697,5.689999999999998
2013-10-11,125.79,126.8,124.9,126.8,11382.0,2013,10,4,11,55.75906560014033,122.28960000000001,110.3322,0.7500488709571869,1.8999999999999915
2013-10-12,126.8,127.42,125.93,127.38,7866.0,2013,10,5,12,56.454427852696064,122.6548,110.59355,1.007101196707879,1.4899999999999949
2013-10-13,127.38,128.0,126.01,127.98,7571.0,2013,10,6,13,57.20380410715388,123.06139999999999,110.8344,1.2448817801683134,1.9899999999999949
2013-10-14,127.58,133.0,127.57,132.82,12574.0,2013,10,0,14,62.76965738669226,123.53480000000002,111.05199999999999,1.803087288233698,5.430000000000007
2013-10-15,132.83,138.22,132.0,135.42,21256.0,2013,10,1,15,65.3748002481468,123.9808,111.28649999999999,2.4272871901283963,6.219999999999999
2013-10-16,135.43,147.39,134.09,142.76,22232.0,2013,10,2,16,71.44870201061093,124.598,111.5503,3.4741983703578114,13.299999999999983
2013-10-17,142.75,147.0,137.38,137.56,26332.0,2013,10,3,17,63.01511763318476,124.9942,111.77755,3.8400211084822047,9.620000000000005
2013-10-18,137.54,145.0,135.0,143.94,16767.0,2013,10,4,18,68.00511605765783,125.5148,112.0165,4.591819309480144,10.0
2013-10-19,143.94,154.69,143.23,152.89,23007.0,2013,10,5,19,73.42237273065625,126.2026,112.25744999999999,5.842466682803575,11.460000000000008
2013-10-20,152.89,172.0,152.44,166.0,37966.0,2013,10,6,20,79.02472972348892,127.0254,112.50744999999999,7.801549762383985,19.560000000000002
2013-10-21,166.0,166.6,162.54,166.59,5667.0,2013,10,0,21,79.23684982264002,127.79720000000002,112.6715,9.294602890119222,4.060000000000002
2013-10-22,166.6,181.93,166.05,180.13,33107.0,2013,10,1,22,83.38860470448108,128.7866,112.89715,11.438566418799354,15.879999999999995
2013-10-23,180.15,196.27,179.0,189.75,41865.0,2013,10,2,23,85.59283990270106,129.9786,113.13690000000001,13.755363298320248,17.27000000000001
2013-10-24,189.74,203.96,185.0,203.96,24326.0,2013,10,3,24,88.10391436415577,131.4742,113.4517,16.547322525314456,18.960000000000008
2013-10-25,203.94,206.6,156.2,193.87,55593.0,2013,10,4,25,77.7424486124096,132.8954,113.59620000000001,17.741281207143942,50.400000000000006
2013-10-26,194.0,194.0,167.67,186.6,32779.0,2013,10,5,26,71.24135951126948,134.1774,113.6012,17.894596058068515,26.330000000000013
2013-10-27,187.5,190.0,177.0,179.56,9644.0,2013,10,6,27,65.52695691493531,135.4152,113.35400000000001,17.24919206881492,13.0
2013-10-28,180.39,195.0,179.5,194.0,10095.0,2013,10,0,28,70.71560391788641,136.8966,113.51400000000001,17.69887051519666,15.5
2013-10-29,194.99,197.5,190.8,196.62,12248.0,2013,10,1,29,71.55224892557388,138.4622,114.0801,18.058489007202922,6.699999999999989
2013-10-30,196.62,205.0,195.32,204.69,16744.0,2013,10,2,30,74.01481396146762,140.1224,114.55404999999999,18.77820732421978,9.680000000000007
2013-10-31,204.0,206.0,195.0,197.54,25494.0,2013,10,3,31,68.36792366266026,141.6318,115.08355,18.557722161492563,11.0
2013-11-01,197.58,203.75,195.1,203.54,13741.0,2013,11,4,1,70.40821310243896,143.1516,115.64569999999999,18.652125841276188,8.650000000000006
2013-11-02,203.54,203.54,200.23,202.15,4962.0,2013,11,5,2,69.29314197941054,144.667,116.28644999999999,18.402645808727414,3.3100000000000023
2013-11-03,202.14,205.15,201.2,204.86,6600.0,2013,11,6,3,70.28134806959818,146.21,116.9703,18.213649819594053,3.950000000000017
2013-11-04,204.86,210.0,203.51,210.0,11227.0,2013,11,0,4,72.1143836883544,147.9202,117.57039999999999,18.26804156805548,6.490000000000009
2013-11-05,210.0,230.4,207.22,226.83,28261.0,2013,11,1,5,77.0958920237361,149.9496,118.15805,19.44503747846761,23.180000000000007
2013-11-06,227.29,250.79,226.0,242.9,42583.0,2013,11,2,6,80.6503277903775,152.28220000000002,118.78399999999999,21.4275267247624,24.789999999999992
2013-11-07,242.9,265.0,241.11,263.24,40026.0,2013,11,3,7,84.02876301830858,155.0086,119.46745000000001,24.359134804055913,23.889999999999986
2013-11-08,263.24,297.8,263.24,291.0,49703.0,2013,11,4,8,87.2903488481541,158.2886,120.3284,28.592854697473257,34.56
2013-11-09,291.0,334.45,288.81,334.0,40186.0,2013,11,5,9,90.51987052412447,162.485,121.37970000000001,35.01422664020794,45.639999999999986
2013-11-10,333.9,363.65,298.95,341.24,44361.0,2013,11,6,10,90.9374230126454,166.8516,122.39945,40.22374338576694,64.69999999999999
2013-11-11,341.24,341.24,265.01,323.0,67237.0,2013,11,0,11,81.23039418414042,170.84380000000002,123.26944999999999,42.3918406264668,76.23000000000002
2013-11-12,323.0,349.9,310.1,343.91,26943.0,2013,11,1,12,83.41588888380026,175.2566,124.27949999999998,45.275428599932894,39.799999999999955
2013-11-13,343.63,357.0,340.01,354.96,19748.0,2013,11,2,13,84.4465463939622,179.9032,125.3678,47.9001721278629,16.99000000000001
2013-11-14,354.94,399.89,354.94,393.5,38689.0,2013,11,3,14,87.39007792174681,185.29600000000002,126.69130000000001,52.485140166806815,44.94999999999999
2013-11-15,393.5,421.97,381.0,416.95,31638.0,2013,11,4,15,88.78131067998451,191.17,128.09965,57.349885608522925,40.97000000000003
2013-11-16,416.88,431.36,390.0,412.0,32323.0,2013,11,5,16,86.60911947593692,196.9132,129.4431,60.11286411005523,41.360000000000014
2013-11-17,412.07,447.47,406.92,434.53,17983.0,2013,11,6,17,88.04307794371512,203.0648,130.91635,63.38980892908984,40.55000000000001
2013-11-18,434.53,480.0,434.53,477.38,25991.0,2013,11,0,18,90.19387397305039,210.0816,132.7195,68.6530584718767,45.47000000000003
2013-11-19,478.1,669.55,471.23,669.01,57089.0,2013,11,1,19,94.74573591622448,220.9216,135.5305,87.28103964104724,198.31999999999994
2013-11-20,669.0,755.0,378.0,536.01,71560.0,2013,11,2,20,70.34104749815832,229.1168,137.72015,90.27126945004358,377.0
2013-11-21,536.01,619.0,440.0,599.0,57711.0,2013,11,3,21,73.78507677579161,238.55020000000002,140.15205,96.61015298187777,179.0
2013-11-22,600.0,730.0,580.37,720.0,30720.0,2013,11,4,22,78.86268596512284,250.8732,143.1692,110.12796597141312,149.63
2013-11-23,720.0,799.8,683.2,795.0,25125.0,2013,11,5,23,81.28268309594934,264.4206,146.58065,125.44673152194468,116.59999999999991
2013-11-24,794.0,874.81,785.0,829.15,20338.0,2013,11,6,24,82.27763232906128,278.5648,150.1764,138.74323750572927,89.80999999999995
2013-11-25,829.15,842.78,747.0,800.05,20130.0,2013,11,0,25,78.4507812228654,292.1418,153.61085,145.25824091176304,95.77999999999997
2013-11-26,800.01,838.2,770.1,817.88,23042.0,2013,11,1,26,79.09244290933995,306.0496,157.14045,150.12955992319394,68.10000000000002
2013-11-27,811.95,919.0,801.0,916.3,29793.0,2013,11,2,27,82.23668081199239,321.9056,161.13244999999998,160.08641031764034,118.0
2013-11-28,915.01,969.0,879.99,963.98,30325.0,2013,11,3,28,83.5289995895459,338.7026,165.37715,169.86654768858693,89.00999999999999
2013-11-29,963.98,1050.18,931.0,1012.98,36898.0,2013,11,4,29,84.75637732739031,356.44419999999997,169.86955,179.50207927336157,119.18000000000006
2013-11-30,1012.0,1141.0,988.22,1131.99,21873.0,2013,11,5,30,87.24285140793297,376.548,174.94955000000002,194.49935240361674,152.77999999999997
2013-12-01,1131.99,1163.0,1080.0,1119.52,12907.0,2013,12,6,1,85.6660672147024,396.39079999999996,180.01215,203.03807804807764,83.0
2013-12-02,1119.52,1123.11,795.6,955.0,61544.0,2013,12,0,2,68.16255512567943,412.93119999999993,184.24239999999998,194.2900359968936,327.5099999999999
2013-12-03,955.0,1057.0,925.16,1047.47,31516.0,2013,12,1,3,71.6666879096871,431.2242,188.91299999999998,192.59854964913518,131.84000000000003
2013-12-04,1037.11,1088.0,1000.0,1055.0,12567.0,2013,12,2,4,71.93754907931847,449.61580000000004,193.60434999999998,189.6791395516135,88.0
2013-12-05,1055.0,1153.27,1052.1,1132.01,14433.0,2013,12,3,5,74.61077508607671,469.4008,198.67195,191.37351466550274,101.17000000000007
2013-12-06,1135.0,1138.58,848.42,1023.87,55262.0,2013,12,4,6,65.21596644599808,487.12700000000007,203.20940000000002,181.8935690747835,290.15999999999997
2013-12-07,1020.51,1033.13,796.73,814.91,52688.0,2013,12,5,7,51.67552651434919,500.5464,206.7012,155.72422630057576,236.4000000000001
2013-12-08,809.72,844.0,542.38,693.3,79852.0,2013,12,6,8,45.72538828998344,511.3546,209.5802,123.745462288868,301.62
2013-12-09,693.3,797.0,651.0,787.0,27465.0,2013,12,0,9,50.45869426115276,523.7746,212.91965,104.75531427640317,146.0
2013-12-10,787.0,899.99,766.66,899.9,28510.0,2013,12,1,10,55.495037574842875,538.4408,216.79995,97.68946823499743,133.33000000000004
2013-12-11,899.91,989.6,895.01,979.23,22694.0,2013,12,2,11,58.67409550320965,554.4227999999999,221.05259999999998,97.36859776683059,94.59000000000003
2013-12-12,979.07,988.0,804.0,879.04,31708.0,2013,12,3,12,53.478440095931504,568.2086,224.80295,88.01522520326012,184.0
2013-12-13,879.04,898.9,832.01,871.22,13973.0,2013,12,4,13,53.083329071689185,581.5538,228.51155000000003,79.06024413261935,66.88999999999999
2013-12-14,871.22,920.42,850.0,885.98,14766.0,2013,12,5,14,53.77748695153489,595.396,232.3102,72.32069777661741,70.41999999999996
2013-12-15,888.47,895.0,841.01,850.78,7426.0,2013,12,6,15,51.80880467483467,608.6795999999999,235.93449999999996,63.408281711070344,53.99000000000001
2013-12-16,850.78,869.98,803.51,862.0,11638.0,2013,12,0,16,52.40687768239629,622.3284,239.59274999999997,56.5980607855156,66.47000000000003
2013-12-17,861.98,864.0,651.34,691.0,58806.0,2013,12,1,17,43.53843684820883,632.2684,242.41369999999998,36.97639982349381,212.65999999999997
2013-12-18,690.5,750.0,612.51,673.62,43034.0,2013,12,2,18,42.74666587047595,641.8084,245.14225,19.79548140796703,137.49
2013-12-19,675.0,680.7,382.21,520.0,137070.0,2013,12,3,19,36.43891100171417,648.1146,247.0984,-6.145528534773007,298.49000000000007
2013-12-20,520.0,700.0,492.91,685.0,56734.0,2013,12,4,20,45.70603522372908,657.8637999999999,249.9084,-13.237253948204511,207.08999999999997
2013-12-21,685.1,719.97,570.0,610.0,40959.0,2013,12,5,21,42.66129861510079,665.993,252.3423,-24.625503158748188,149.97000000000003
2013-12-22,610.0,648.88,550.0,595.03,19218.0,2013,12,6,22,42.05904309816557,673.8506,254.7146,-34.46147615095481,98.88
2013-12-23,595.07,690.0,575.61,612.66,17673.0,2013,12,0,23,43.07819881544032,682.0066,257.17190000000005,-40.36861765594915,114.38999999999999
2013-12-24,612.66,665.0,607.77,654.76,13100.0,2013,12,1,24,45.5415950089714,690.9018,259.8518,-41.17827418942386,57.23000000000002
2013-12-25,654.76,668.8,628.11,652.99,12795.0,2013,12,2,25,45.45253359572568,699.425,262.56585,-41.48454897560009,40.68999999999994
2013-12-26,653.57,681.24,636.99,679.01,6653.0,2013,12,3,26,47.09060507791383,708.1472,265.41535,-39.17607994510456,44.25
2013-12-27,679.01,764.32,677.57,747.0,28028.0,2013,12,4,27,51.21330825331016,717.8223999999999,268.6495,-31.49729560559831,86.75
2013-12-28,747.83,762.1,702.26,721.08,16261.0,2013,12,5,28,49.62574530478676,726.424,271.7338,-27.189902797089303,59.84000000000003
2013-12-29,723.98,736.01,682.22,715.0,13385.0,2013,12,6,29,49.24015967371497,734.044,274.772,-23.99032264458708,53.789999999999964
2013-12-30,715.0,732.0,703.45,728.0,8121.0,2013,12,0,30,50.13234929008542,741.7792,277.87919999999997,-20.17309805052298,28.549999999999955
2013-12-31,728.01,740.0,722.81,736.51,6600.0,2013,12,1,31,50.74269855202429,750.0494,281.05174999999997,-16.273641766848527,17.190000000000055
2014-01-01,736.51,739.0,709.0,732.0,7919.0,2014,1,2,1,50.390699441055006,757.8112,284.2167,-13.39282967260965,30.0
2014-01-02,732.0,757.99,729.01,754.9,7907.0,2014,1,3,2,52.20373206009523,765.81,287.4941,-9.156377693674699,28.980000000000018
2014-01-03,751.88,798.7,742.5,784.19,15134.0,2014,1,4,3,54.49446926992195,773.6237999999998,290.9182,-3.3963497592537806,56.200000000000045
2014-01-04,784.19,818.99,767.62,809.4,14860.0,2014,1,5,4,56.430029570377194,781.4728,294.4652,3.166251611124494,51.370000000000005
2014-01-05,808.24,830.0,790.2,828.79,10990.0,2014,1,6,5,57.91282732765427,789.8086,298.08665,9.818588848758509,39.799999999999955
2014-01-06,828.79,948.0,826.07,905.0,24075.0,2014,1,0,6,63.21212369838581,799.2180000000001,302.08545,20.998071426975912,121.92999999999995
2014-01-07,905.0,995.0,876.0,919.24,25886.0,2014,1,1,7,64.12117701468839,808.0551999999999,306.16859999999997,30.653585453477035,119.0
2014-01-08,915.8,943.0,785.0,785.0,34063.0,2014,1,2,8,51.26144023149613,810.375,309.58459999999997,27.160514272491014,158.0
2014-01-09,785.0,849.79,765.0,823.45,26315.0,2014,1,3,9,54.1008884733714,816.1238000000001,313.20185000000004,27.18149252929709,84.78999999999996
2014-01-10,823.94,848.0,779.78,824.76,25302.0,2014,1,4,10,54.19879188675659,820.6389999999999,316.8236,26.99266931136094,68.22000000000003
2014-01-11,825.5,861.4,799.41,852.61,12846.0,2014,1,5,11,56.3313548376417,823.2912,320.5893,28.758774547321423,61.99000000000001
2014-01-12,851.63,909.96,849.51,896.59,16130.0,2014,1,6,12,59.5355111444833,825.323,324.5829,33.32311597666569,60.450000000000045
2014-01-13,895.0,905.0,826.46,844.05,12189.0,2014,1,0,13,54.400229854903685,825.6209999999999,328.3093,32.328191273426455,78.53999999999996
2014-01-14,844.04,844.05,783.11,823.0,19366.0,2014,1,1,14,52.44829100744866,826.08,331.94275,29.501077146690022,60.93999999999994
2014-01-15,823.99,837.0,800.0,815.99,9729.0,2014,1,2,15,51.781953129818866,826.0422,335.57289999999995,26.39070480070916,37.0
2014-01-16,815.99,850.26,805.18,841.14,12267.0,2014,1,3,16,54.038092176562685,824.5390000000001,339.33369999999996,25.65932242365068,45.08000000000004
2014-01-17,841.14,849.0,810.01,814.4,8215.0,2014,1,4,17,51.290205711610334,821.5474,342.95805,22.66078269890488,38.99000000000001
2014-01-18,814.4,821.0,765.0,797.2,17114.0,2014,1,5,18,49.54498559251841,817.2317999999999,346.52155,18.681177128817467,56.0
2014-01-19,796.97,817.12,796.0,810.0,5486.0,2014,1,6,19,50.8843593616242,810.7919999999999,350.13155,16.371444250500417,21.120000000000005
2014-01-20,810.0,842.07,791.01,842.07,8418.0,2014,1,0,20,54.16718389819809,805.243,353.95685000000003,16.933545907083953,51.06000000000006
2014-01-21,841.5,845.0,815.0,826.02,6968.0,2014,1,1,21,52.28372921828733,802.6633999999999,357.68994999999995,15.900622180394862,30.0
2014-01-22,826.02,834.5,814.0,824.89,7669.0,2014,1,2,22,52.146252198869135,798.2118,361.47974999999997,14.820005332642495,20.5
2014-01-23,824.88,824.99,801.0,819.2,8309.0,2014,1,3,23,51.41316373297468,793.4958,365.2440500000001,13.350576117649666,23.99000000000001
2014-01-24,819.2,823.28,801.1,812.0,7395.0,2014,1,4,24,50.446731880025176,787.0956,368.93425,11.472811620231823,22.17999999999995
2014-01-25,810.95,811.74,767.02,780.0,15775.0,2014,1,5,25,46.282667344135476,782.2182,372.46225000000004,7.318177764759298,44.72000000000003
2014-01-26,780.0,817.0,773.4,806.8,8705.0,2014,1,6,26,50.004723243749844,782.056,376.12119999999993,6.117616450474543,43.60000000000002
2014-01-27,806.81,834.0,795.01,814.75,9704.0,2014,1,0,27,51.08741806175738,784.485,379.76399999999995,5.741477341556674,38.99000000000001
2014-01-28,814.67,823.0,725.0,751.95,25194.0,2014,1,1,28,43.13987078963815,783.784,383.08810000000005,0.37166490760034776,98.0
2014-01-29,750.95,812.93,740.01,788.0,20042.0,2014,1,2,29,48.12846914895507,781.546,386.57725000000005,-0.9639051179505032,72.91999999999996
2014-01-30,785.51,804.95,781.99,794.21,7044.0,2014,1,3,30,48.95919782664355,777.8456,390.08995000000004,-1.5039226010123912,22.960000000000036
2014-01-31,794.21,812.44,770.7,799.99,13125.0,2014,1,4,31,49.76560107686911,776.2646,393.63975,-1.4487918814625118,41.74000000000001
2014-02-01,799.99,809.98,791.0,803.0,7728.0,2014,2,5,1,50.2067936686964,774.9001999999999,397.18585,-1.1489738888639067,18.980000000000018
2014-02-02,803.0,827.38,802.59,813.23,8296.0,2014,2,6,2,51.75757288617906,773.4452,400.79425000000003,-0.08491165661303057,24.789999999999964
2014-02-03,813.23,825.21,810.23,814.99,4075.0,2014,2,0,3,52.03435111198594,772.7294,404.41435000000007,0.8901218490718747,14.980000000000018
2014-02-04,814.94,815.0,800.5,808.5,4931.0,2014,2,1,4,50.87523768850378,771.6594,408.03045000000003,1.126172352396793,14.5
2014-02-05,806.99,812.98,796.83,802.99,7592.0,2014,2,2,5,49.85974355666842,773.8992,411.61285,0.8587341729233913,16.149999999999977
2014-02-06,802.0,810.0,775.0,782.33,8479.0,2014,2,3,6,46.140800778945135,776.0734,415.0993,-1.0086744767828577,35.0
2014-02-07,780.01,803.0,752.0,763.99,20652.0,2014,2,4,7,43.069693850313136,780.9532,418.4896,-3.9232690088686013,51.0
2014-02-08,764.0,766.45,619.0,705.01,66362.0,2014,2,5,8,35.001345053830704,781.3534,421.58665,-10.867030890031288,147.45000000000005
2014-02-09,705.01,723.0,662.01,680.49,13501.0,2014,2,6,9,32.29289839395591,782.7632000000001,424.5542,-18.139470758292305,60.99000000000001
2014-02-10,680.49,755.42,666.21,687.37,15061.0,2014,2,0,10,33.8398777137257,784.61,427.54895,-23.08170175754765,89.20999999999992
2014-02-11,688.0,713.0,530.0,687.81,71860.0,2014,2,1,11,33.94382487406466,786.1129999999998,430.5372,-26.655681010439366,183.0
2014-02-12,688.34,720.0,631.0,675.1,40062.0,2014,2,2,12,32.36210125354545,786.5198000000001,433.46295,-30.165941895064748,89.0
2014-02-13,677.0,685.19,631.58,651.99,15511.0,2014,2,3,13,29.65612886655117,786.4997999999999,436.28210000000007,-34.41590763777617,53.610000000000014
2014-02-14,650.04,660.0,601.54,604.11,28145.0,2014,2,4,14,24.993303135007736,785.0018000000001,438.83910000000003,-41.172935981635305,58.460000000000036
2014-02-15,609.4,712.9,538.01,669.0,68378.0,2014,2,5,15,38.993106901138084,783.4418000000001,441.71715000000006,-40.821286553244136,174.89
2014-02-16,670.34,673.17,628.88,655.83,20762.0,2014,2,6,16,37.464707231654025,782.1368000000001,444.5134499999999,-41.13117618566423,44.289999999999964
2014-02-17,655.83,670.0,590.01,621.0,26397.0,2014,2,0,17,33.7023372730833,780.2568000000001,447.12704999999994,-43.683697394134015,79.99000000000001
2014-02-18,621.0,664.99,610.0,633.66,19902.0,2014,2,1,18,36.209930814865956,778.37,449.81225,-44.175801504540345,54.99000000000001
2014-02-19,633.66,650.0,609.99,627.7,14833.0,2014,2,2,19,35.5286365956314,776.1938,452.47149999999993,-44.53336681606061,40.00999999999999
2014-02-20,627.7,636.0,617.0,623.01,11128.0,2014,2,3,20,34.97103152047106,774.0139999999999,455.10880000000003,-44.68013887704012,19.0
2014-02-21,623.01,631.0,560.9,561.86,34966.0,2014,2,4,21,28.656041416706216,770.1532,457.43620000000004,-49.164018538752885,70.10000000000002
2014-02-22,561.86,589.0,530.01,581.35,29612.0,2014,2,5,22,32.819980960628925,766.0964,459.8539,-50.56199811942531,58.99000000000001
2014-02-23,581.35,619.88,562.15,610.88,18076.0,2014,2,6,23,38.661387734168386,762.1260000000001,462.41985,-48.72540664423218,57.73000000000002
2014-02-24,610.77,646.0,599.78,610.09,20868.0,2014,2,0,24,38.564778975540996,757.752,464.98485,-46.79422635290723,46.22000000000003
2014-02-25,609.9,629.0,514.02,535.49,51840.0,2014,2,1,25,30.750517899453158,750.3618000000001,467.19095,-50.69892297534034,114.98000000000002
2014-02-26,535.49,545.8,400.0,535.0,115761.0,2014,2,2,26,30.70650607120642,742.6770000000001,469.4046,-53.219481035932404,145.79999999999995
2014-02-27,534.34,610.0,530.0,585.24,49110.0,2014,2,3,27,40.16290358820225,738.6818000000001,471.86325,-50.58003813712617,80.0
2014-02-28,585.24,599.99,571.22,583.0,17048.0,2014,2,4,28,39.90144377798175,733.8728,474.3078,-48.114377311712474,28.769999999999982
